SYNC_DOOR_ACK;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
SYNC_DOOR_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CAST_DOOR_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
INDICATION_DOOR_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
RESET_DOOR_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
EMERGENCY_STOP_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
SIGNAL_PERIPH_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
CUSTOM_IHM_ACK;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CUSTOM_IHM_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CUSTOM_IHM_CNT;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CUSTOM_IHM_REQ;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
FOCUS_ITF_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
UPDT_PERIPH_ACK;3;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\protocol\BleMessage.java;;;
UPDT_PERIPH_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
ADD_PERIPH_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
DEL_PERIPH_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
LIST_PERIPH_CNT;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
LIST_PERIPH_REQ;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
LIST_PERIPH_IO_CNT;3;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\protocol\BleMessage.java;;;
LIST_PERIPH_IO_REQ;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
INFO_PERIPH_CNT;3;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\protocol\BleMessage.java;;;
INFO_PERIPH_REQ;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
INFO_PERIPH_IO_CNT;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
INFO_PERIPH_IO_REQ;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CLEAN_PERIPH_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
CLEAR_PERIPH_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
LIST_PERIPH_ID_CNT;3;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\protocol\BleMessage.java;;;
LIST_PERIPH_ID_REQ;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
CONF_PERIPH_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
CONF_IO_PERIPH_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
RESET_PERIPH_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
FOCUS_PERIPH_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
STORE_SETTINGS_CMD;1;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;;;;;
FACTORY_RESET_CMD;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
INPUTS_DIAG_CNT;3;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\protocol\BleMessage.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\model\settings\SuperEnums.java;;;
INPUTS_DIAG_REQ;2;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\enums\Command.java;C:\DEV\15986_PORTALP_RS_installer_app\android\portalpcomlibrary\src\main\java\com\portalp\com_library\ble\BleDoorService.java;;;;
